created_on,name,schema_name,is_builtin,is_aggregate,is_ansi,min_num_arguments,max_num_arguments,arguments,description,catalog_name,is_table_function,valid_for_clustering,is_secure,secrets,external_access_integrations,is_external_function,language,is_memoizable,is_data_metric
2012-08-01 00:00:00.000 -0700,OBJECT_KEYS,,Y,N,N,1,1,"OBJECT_KEYS(OBJECT) RETURN ARRAY, OBJECT_KEYS(OBJECT(placeholder ANY)) RETURN ARRAY(VARCHAR NOT NULL)",the resulting ARRAY,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,OBJECT_PICK,,Y,N,N,2,-1,"OBJECT_PICK(OBJECT, VARCHAR) RETURN OBJECT, OBJECT_PICK(OBJECT, ARRAY) RETURN OBJECT, OBJECT_PICK(OBJECT(placeholder ANY), VARCHAR) RETURN OBJECT(placeholder ANY)",the resulting OBJECT,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,OCTET_LENGTH,,Y,N,N,1,1,"OCTET_LENGTH(VARCHAR) RETURN NUMBER, OCTET_LENGTH(BINARY) RETURN NUMBER",Returns the length of the string in bytes,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,OR,,Y,N,Y,2,-1,"OR(BOOLEAN, BOOLEAN) RETURN BOOLEAN","returns TRUE if either input is TRUE, FALSE otherwise",,N,Y,,,,N,SQL,N,N
2024-09-18 18:41:54.033 -0700,PARSE_DOCUMENT,CORTEX,N,N,N,2,2,"PARSE_DOCUMENT(VARCHAR, VARCHAR) RETURN OBJECT",user-defined function,SNOWFLAKE,N,N,Y,,,N,SQL,N,N
2024-09-18 18:41:54.161 -0700,PARSE_DOCUMENT,CORTEX,N,N,N,3,3,"PARSE_DOCUMENT(VARCHAR, VARCHAR, OBJECT) RETURN OBJECT",user-defined function,SNOWFLAKE,N,N,Y,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,PARSE_IP,,Y,N,N,2,3,"PARSE_IP(VARCHAR, VARCHAR, DEFAULT NUMBER) RETURN OBJECT",Returns an object with all the components of the IP,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,PARSE_JSON,,Y,N,N,1,1,"PARSE_JSON(VARCHAR) RETURN VARIANT, PARSE_JSON(VARCHAR, DEFAULT VARCHAR) RETURN VARIANT",Parses string as a JSON document,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,PARSE_URL,,Y,N,N,1,2,"PARSE_URL(VARCHAR, DEFAULT NUMBER) RETURN OBJECT",Returns an object with all the components of the URL,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,PARSE_XML,,Y,N,N,1,2,"PARSE_XML(VARCHAR) RETURN OBJECT, PARSE_XML(VARCHAR, BOOLEAN) RETURN OBJECT",Parses string as an XML document,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,PERCENTILE_CONT,,Y,Y,N,1,1,PERCENTILE_CONT(DEFAULT NUMBER) RETURN FLOAT,value of sort key at specified percentile,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,PERCENTILE_DISC,,Y,Y,N,1,1,PERCENTILE_DISC(DEFAULT NUMBER) RETURN NUMBER,value of sort key at specified percentile,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,PERCENT_RANK,,Y,N,N,0,0,PERCENT_RANK() RETURN FLOAT,Returns the percent rank of a row in the window,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,PI,,Y,N,N,0,0,PI() RETURN FLOAT,Returns the constant pi.,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,POSITION,,Y,N,Y,2,3,"POSITION(VARCHAR, VARCHAR, DEFAULT NUMBER) RETURN NUMBER, POSITION(BINARY, BINARY, DEFAULT NUMBER) RETURN NUMBER","Returns the position of the needle in the haystack, optionally from a given index",,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,POW,,Y,N,Y,2,2,"POW(FLOAT, FLOAT) RETURN FLOAT",returns x raised to the y'th power,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,POWER,,Y,N,Y,2,2,"POWER(FLOAT, FLOAT) RETURN FLOAT",returns x raised to the y'th power,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,PREVIOUS_DAY,,Y,N,N,2,2,"PREVIOUS_DAY(DATE, VARCHAR) RETURN DATE",returns the last weekday named by weekday that is earlier than date,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,PRIVACY_BUDGET,,Y,N,Y,1,4,"PRIVACY_BUDGET(VARCHAR) RETURN SYSTEM$PRIVACY_BUDGET, PRIVACY_BUDGET(VARCHAR, FLOAT) RETURN SYSTEM$PRIVACY_BUDGET, PRIVACY_BUDGET(VARCHAR, VARCHAR) RETURN SYSTEM$PRIVACY_BUDGET, PRIVACY_BUDGET(VARCHAR, FLOAT, FLOAT) RETURN SYSTEM$PRIVACY_BUDGET, PRIVACY_BUDGET(VARCHAR, FLOAT, VARCHAR) RETURN SYSTEM$PRIVACY_BUDGET, PRIVACY_BUDGET(VARCHAR, VARCHAR, FLOAT, FLOAT) RETURN SYSTEM$PRIVACY_BUDGET",Returns the privacy budget,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,PROJECTION_CONSTRAINT,,Y,N,Y,1,1,PROJECTION_CONSTRAINT(BOOLEAN) RETURN BOOLEAN,Returns the projection constraint,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,QUARTER,,Y,N,N,1,1,,,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,RADIANS,,Y,N,N,1,1,RADIANS(FLOAT) RETURN FLOAT,convert d (degrees) to radians.,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,RANDOM,,Y,N,N,0,1,RANDOM(DEFAULT NUMBER) RETURN NUMBER,returns a random number sequence,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,RANDSTR,,Y,N,N,2,2,"RANDSTR(NUMBER, NUMBER) RETURN VARCHAR",Returns a random string of alphanumeric characters,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,RANK,,Y,N,N,0,0,RANK() RETURN NUMBER,Returns the rank of a row in the window,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,RATIO_TO_REPORT,,Y,N,N,1,2,"RATIO_TO_REPORT(NUMBER, DEFAULT NUMBER) RETURN NUMBER, RATIO_TO_REPORT(FLOAT, DEFAULT NUMBER) RETURN FLOAT",Returns a cumulative ratio_to_report of a column,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REDUCE,,Y,N,N,3,3,"REDUCE(ARRAY, ANY, FUNCTION(ANY,ANY)) RETURN ANY, REDUCE(ARRAY(ANY), ANY, FUNCTION(ANY,ANY)) RETURN ANY",result,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGEXP,,Y,N,N,2,3,"REGEXP(VARCHAR, VARCHAR, DEFAULT VARCHAR) RETURN BOOLEAN",returns TRUE if subject RLIKE pattern,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGEXP_COUNT,,Y,N,N,2,4,"REGEXP_COUNT(VARCHAR, VARCHAR, DEFAULT NUMBER, DEFAULT VARCHAR) RETURN NUMBER",returns number of matches of regular expression pattern in subject,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGEXP_EXTRACT_ALL,,Y,N,N,2,6,"REGEXP_EXTRACT_ALL(VARCHAR, VARCHAR, DEFAULT NUMBER, DEFAULT NUMBER, DEFAULT VARCHAR, DEFAULT NUMBER) RETURN ARRAY",returns all substring in subject which matches the regular expression pattern,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGEXP_INSTR,,Y,N,N,2,7,"REGEXP_INSTR(VARCHAR, VARCHAR, DEFAULT NUMBER, DEFAULT NUMBER, DEFAULT NUMBER, DEFAULT VARCHAR, DEFAULT NUMBER) RETURN NUMBER",returns position at which the subject matches the regular expression pattern,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGEXP_LIKE,,Y,N,N,2,3,"REGEXP_LIKE(VARCHAR, VARCHAR, DEFAULT VARCHAR) RETURN BOOLEAN",returns TRUE if subject RLIKE pattern,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGEXP_REPLACE,,Y,N,N,2,6,"REGEXP_REPLACE(VARCHAR, VARCHAR, DEFAULT VARCHAR, DEFAULT NUMBER, DEFAULT NUMBER, DEFAULT VARCHAR) RETURN VARCHAR",replaces substring in subject matching a regular expression pattern,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGEXP_SUBSTR,,Y,N,N,2,6,"REGEXP_SUBSTR(VARCHAR, VARCHAR, DEFAULT NUMBER, DEFAULT NUMBER, DEFAULT VARCHAR, DEFAULT NUMBER) RETURN VARCHAR",returns substring in subject which matches the regular expression pattern,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGEXP_SUBSTR_ALL,,Y,N,N,2,6,"REGEXP_SUBSTR_ALL(VARCHAR, VARCHAR, DEFAULT NUMBER, DEFAULT NUMBER, DEFAULT VARCHAR, DEFAULT NUMBER) RETURN ARRAY",returns all substring in subject which matches the regular expression pattern,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGR_AVGX,,Y,Y,Y,2,2,"REGR_AVGX(FLOAT, FLOAT) RETURN FLOAT",Returns the average of the independent variable (2nd parameter) for non-null pairs.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGR_AVGY,,Y,Y,Y,2,2,"REGR_AVGY(FLOAT, FLOAT) RETURN FLOAT",Returns the average of the dependent variable (1st parameter) for non-null pairs.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGR_COUNT,,Y,Y,Y,2,2,"REGR_COUNT(FLOAT, FLOAT) RETURN FLOAT",Returns the number of non-null number pairs.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGR_INTERCEPT,,Y,Y,Y,2,2,"REGR_INTERCEPT(FLOAT, FLOAT) RETURN FLOAT",Returns the intercept of the univariate linear regression line for non-null pairs.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGR_R2,,Y,Y,Y,2,2,"REGR_R2(FLOAT, FLOAT) RETURN FLOAT",Returns the coefficient of determination for non-null pairs.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGR_SLOPE,,Y,Y,Y,2,2,"REGR_SLOPE(FLOAT, FLOAT) RETURN FLOAT",Returns the slope of the linear regression line for non-null pairs.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGR_SXX,,Y,Y,Y,2,2,"REGR_SXX(FLOAT, FLOAT) RETURN FLOAT","Returns REGR_COUNT(expr1, expr2) * VAR_POP(expr2) for non-null pairs.",,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGR_SXY,,Y,Y,Y,2,2,"REGR_SXY(FLOAT, FLOAT) RETURN FLOAT","Returns REGR_COUNT(expr1, expr2) * COVAR_POP(expr1, expr2) for non-null pairs.",,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGR_SYY,,Y,Y,Y,2,2,"REGR_SYY(FLOAT, FLOAT) RETURN FLOAT","Returns REGR_COUNT(expr1, expr2) * VAR_POP(expr1) for non-null pairs.",,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGR_VALX,,Y,N,N,2,2,"REGR_VALX(FLOAT, FLOAT) RETURN FLOAT",Returns the value of the dependent variable (2nd param) if both values are not-null.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REGR_VALY,,Y,N,N,2,2,"REGR_VALY(FLOAT, FLOAT) RETURN FLOAT",Returns the value of the independent variable (1st param) if both values are not-null.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REPEAT,,Y,N,N,2,2,"REPEAT(VARCHAR, NUMBER) RETURN VARCHAR",Returns the input string repeated N times,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REPLACE,,Y,N,N,2,3,"REPLACE(VARCHAR, VARCHAR, DEFAULT VARCHAR) RETURN VARCHAR",replaces all occurrences of searched substring in subject with a replacement,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,REVERSE,,Y,N,N,1,1,"REVERSE(VARCHAR) RETURN VARCHAR, REVERSE(BINARY) RETURN BINARY",return string with character order reversed,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,RIGHT,,Y,N,N,2,2,"RIGHT(VARCHAR, NUMBER) RETURN VARCHAR",Returns rightmost N characters of the input string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,RLIKE,,Y,N,N,2,3,"RLIKE(VARCHAR, VARCHAR, DEFAULT VARCHAR) RETURN BOOLEAN",returns TRUE if subject RLIKE pattern,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ROUND,,Y,N,Y,1,3,"ROUND(NUMBER, DEFAULT NUMBER) RETURN NUMBER, ROUND(NUMBER, DEFAULT NUMBER, DEFAULT VARCHAR) RETURN NUMBER, ROUND(FLOAT, DEFAULT FLOAT) RETURN FLOAT, ROUND(FLOAT, DEFAULT FLOAT, DEFAULT VARCHAR) RETURN FLOAT","round to the nearest integer, with .5 rounded away from 0",,N,Y,,,,N,SQL,N,N
2023-09-05 17:35:11.545 -0700,ROW_COUNT,CORE,N,N,N,0,0,ROW_COUNT() RETURN NUMBER,Count of total rows in the table.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2012-08-01 00:00:00.000 -0700,ROW_NUMBER,,Y,N,N,0,0,ROW_NUMBER() RETURN NUMBER,Returns the position of this row in the window,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,RPAD,,Y,N,N,2,3,"RPAD(VARCHAR, NUMBER, DEFAULT VARCHAR) RETURN VARCHAR, RPAD(BINARY, NUMBER, BINARY) RETURN BINARY",padded result string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,RTRIM,,Y,N,N,1,2,"RTRIM(VARCHAR, DEFAULT VARCHAR) RETURN VARCHAR",return string trimmed from right,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,RTRIMMED_LENGTH,,Y,N,N,1,1,RTRIMMED_LENGTH(VARCHAR) RETURN VARCHAR,Returns the length of the input string without trailing blanks,,N,N,,,,N,SQL,N,N
2024-06-11 10:13:31.040 -0700,SANITIZE_WEBHOOK_CONTENT,NOTIFICATION,N,N,N,1,1,SANITIZE_WEBHOOK_CONTENT(VARCHAR) RETURN VARCHAR,user-defined function,SNOWFLAKE,N,N,Y,,,N,JAVASCRIPT,N,N
2023-02-03 14:42:44.293 -0800,SCHEDULED_TIME,ALERT,N,N,N,0,0,SCHEDULED_TIME() RETURN TIMESTAMP_LTZ,user-defined function,SNOWFLAKE,N,N,Y,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SEARCH,,Y,N,N,2,3,"SEARCH(ROW(ANY), VARCHAR, DEFAULT VARCHAR) RETURN BOOLEAN",Indicates whether the row in question satisfies the query in at least one of the specified columns and variant paths.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SEARCH_IP,,Y,N,N,2,2,"SEARCH_IP(ROW(ANY), VARCHAR) RETURN BOOLEAN",Indicates whether the row in question satisfies the query in at least one of the specified columns and variant paths.,,N,N,,,,N,SQL,N,N
2024-06-19 11:11:53.360 -0700,SEARCH_PREVIEW,CORTEX,N,N,N,2,2,"SEARCH_PREVIEW(VARCHAR, VARCHAR) RETURN VARCHAR",user-defined function,SNOWFLAKE,N,N,N,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SECOND,,Y,N,N,1,1,,,,N,N,,,,N,SQL,N,N
2023-11-28 11:30:33.949 -0800,SENTIMENT,CORTEX,N,N,N,1,1,SENTIMENT(VARCHAR) RETURN FLOAT,user-defined function,SNOWFLAKE,N,N,Y,,,N,EXTERNAL,N,N
2012-08-01 00:00:00.000 -0700,SEQ1,,Y,N,N,0,1,SEQ1(DEFAULT NUMBER) RETURN NUMBER,returns a sequence of 1-byte integers,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SEQ2,,Y,N,N,0,1,SEQ2(DEFAULT NUMBER) RETURN NUMBER,returns a sequence of 2-byte integers,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SEQ4,,Y,N,N,0,1,SEQ4(DEFAULT NUMBER) RETURN NUMBER,returns a sequence of 4-byte integers,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SEQ8,,Y,N,N,0,1,SEQ8(DEFAULT NUMBER) RETURN NUMBER,returns a sequence of 8-byte integers,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SHA1,,Y,N,N,1,1,"SHA1(VARCHAR) RETURN VARCHAR, SHA1(BINARY) RETURN VARCHAR",Hex-encoded SHA1 digest,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SHA1_BINARY,,Y,N,N,1,1,"SHA1_BINARY(VARCHAR) RETURN BINARY, SHA1_BINARY(BINARY) RETURN BINARY",Binary SHA1 digest,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SHA1_HEX,,Y,N,N,1,1,"SHA1_HEX(VARCHAR) RETURN VARCHAR, SHA1_HEX(BINARY) RETURN VARCHAR",Hex-encoded SHA1 digest,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SHA2,,Y,N,N,1,2,"SHA2(VARCHAR, DEFAULT NUMBER) RETURN VARCHAR, SHA2(BINARY, DEFAULT NUMBER) RETURN VARCHAR",Hex-encoded SHA2 digest,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SHA2_BINARY,,Y,N,N,1,2,"SHA2_BINARY(VARCHAR, DEFAULT NUMBER) RETURN BINARY, SHA2_BINARY(BINARY, DEFAULT NUMBER) RETURN BINARY",Binary SHA2 digest,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SHA2_HEX,,Y,N,N,1,2,"SHA2_HEX(VARCHAR, DEFAULT NUMBER) RETURN VARCHAR, SHA2_HEX(BINARY, DEFAULT NUMBER) RETURN VARCHAR",Hex-encoded SHA2 digest,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SHARED_RESULT_GENERATE_TOKEN,,Y,N,N,1,1,SHARED_RESULT_GENERATE_TOKEN(VARCHAR) RETURN VARCHAR,ResultShare token string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SHARED_RESULT_READABLE,,Y,N,N,1,1,SHARED_RESULT_READABLE(VARCHAR) RETURN BOOLEAN,readable to current user,,N,N,,,,N,SQL,N,N
2024-10-29 22:31:48.026 -0700,SHOW_PYTHON_PACKAGES_DEPENDENCIES,SNOWPARK,N,N,N,2,2,"SHOW_PYTHON_PACKAGES_DEPENDENCIES(VARCHAR, ARRAY) RETURN VARCHAR",user-defined function,SNOWFLAKE,N,N,Y,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SIGN,,Y,N,N,1,1,"SIGN(NUMBER) RETURN NUMBER, SIGN(FLOAT) RETURN FLOAT",returns sign of x,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SIN,,Y,N,N,1,1,SIN(FLOAT) RETURN FLOAT,Compute the sine of the input expression (as radians).,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SINH,,Y,N,N,1,1,SINH(FLOAT) RETURN FLOAT,Compute the hyperbolic sine of the input expression.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SKEW,,Y,Y,Y,1,1,"SKEW(NUMBER) RETURN FLOAT, SKEW(FLOAT) RETURN FLOAT",Returns the sample skew of the values in a group. Null values are ignored.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SOUNDEX,,Y,N,N,1,1,SOUNDEX(VARCHAR) RETURN VARCHAR,soundex encoding of string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SOUNDEX_P123,,Y,N,N,1,1,SOUNDEX_P123(VARCHAR) RETURN VARCHAR,soundex_p123 encoding of string,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SPACE,,Y,N,N,1,1,SPACE(NUMBER) RETURN VARCHAR,N spaces,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SPLIT,,Y,N,N,2,2,"SPLIT(VARCHAR, VARCHAR) RETURN ARRAY",return split string as array,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SPLIT_PART,,Y,N,Y,3,3,"SPLIT_PART(VARCHAR, VARCHAR, NUMBER) RETURN VARCHAR",Splits a string with a delimiter and returns the requested part,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SQRT,,Y,N,Y,1,1,SQRT(FLOAT) RETURN FLOAT,Compute the square root of the input expression.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,SQUARE,,Y,N,Y,1,1,SQUARE(FLOAT) RETURN FLOAT,Compute the square of the input expression.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,STARTSWITH,,Y,N,N,2,2,"STARTSWITH(VARCHAR, VARCHAR) RETURN BOOLEAN, STARTSWITH(BINARY, BINARY) RETURN BOOLEAN",returns TRUE if arg1 starts with arg2,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,STDDEV,,Y,Y,Y,1,1,"STDDEV(NUMBER) RETURN FLOAT, STDDEV(FLOAT) RETURN FLOAT",Returns the sample standard deviation of the values in a group. Null values are ignored.,,N,N,,,,N,SQL,N,N
2024-04-22 13:46:33.757 -0700,STDDEV,CORE,N,N,N,1,1,STDDEV(TABLE(FLOAT)) RETURN FLOAT,Standard deviation of the values in the column.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2024-04-22 13:46:33.615 -0700,STDDEV,CORE,N,N,N,1,1,STDDEV(TABLE(NUMBER)) RETURN FLOAT,Standard deviation of the values in the column.,SNOWFLAKE,N,N,Y,,,N,SQL,N,Y
2012-08-01 00:00:00.000 -0700,STDDEV_POP,,Y,Y,Y,1,1,"STDDEV_POP(NUMBER) RETURN FLOAT, STDDEV_POP(FLOAT) RETURN FLOAT",Returns the population standard deviation of the values in a group. Null values are ignored.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,STDDEV_SAMP,,Y,Y,Y,1,1,"STDDEV_SAMP(NUMBER) RETURN FLOAT, STDDEV_SAMP(FLOAT) RETURN FLOAT",Returns the sample standard deviation of the values in a group. Null values are ignored.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,STRING_AS_BINARY,,Y,N,N,1,1,STRING_AS_BINARY(VARCHAR) RETURN BINARY,Returns the input interpreted as a binary.,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,STRIP_NULL_VALUE,,Y,N,N,1,1,STRIP_NULL_VALUE(VARIANT) RETURN VARIANT,Converts null values to SQL NULLs,,N,Y,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,STRTOK,,Y,N,N,1,3,"STRTOK(VARCHAR, DEFAULT VARCHAR, DEFAULT NUMBER) RETURN VARCHAR",Tokenizes a string with a delimiter and returns the requested part,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,STRTOK_TO_ARRAY,,Y,N,N,1,2,"STRTOK_TO_ARRAY(VARCHAR, DEFAULT VARCHAR) RETURN ARRAY",Return tokenized string as array,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_AREA,,Y,N,N,1,1,ST_AREA(GEOGRAPHY) RETURN FLOAT,Area of the object in square meters,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_AREA,,Y,N,N,1,1,ST_AREA(GEOMETRY) RETURN FLOAT,Area of the object in the same units as the input coordinates,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASBINARY,,Y,N,N,1,1,ST_ASBINARY(GEOGRAPHY) RETURN BINARY,Return the WKB representation of the GEOGRAPHY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASBINARY,,Y,N,N,1,1,ST_ASBINARY(GEOMETRY) RETURN BINARY,Return the WKB representation of the GEOMETRY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASEWKB,,Y,N,N,1,1,ST_ASEWKB(GEOGRAPHY) RETURN BINARY,Return the EWKB representation of the GEOGRAPHY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASEWKB,,Y,N,N,1,1,ST_ASEWKB(GEOMETRY) RETURN BINARY,Return the EWKB representation of the GEOMETRY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASEWKT,,Y,N,N,1,1,ST_ASEWKT(GEOGRAPHY) RETURN VARCHAR,Return the WKB representation of the GEOGRAPHY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASEWKT,,Y,N,N,1,1,ST_ASEWKT(GEOMETRY) RETURN VARCHAR,Return the WKB representation of the GEOMETRY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASGEOJSON,,Y,N,N,1,1,ST_ASGEOJSON(GEOGRAPHY) RETURN OBJECT,Return the GeoJSON representation of the GEOGRAPHY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASGEOJSON,,Y,N,N,1,1,ST_ASGEOJSON(GEOMETRY) RETURN OBJECT,Return the GeoJSON representation of the GEOMETRY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASTEXT,,Y,N,N,1,1,ST_ASTEXT(GEOGRAPHY) RETURN VARCHAR,Return the WKT representation of the GEOGRAPHY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASTEXT,,Y,N,N,1,1,ST_ASTEXT(GEOMETRY) RETURN VARCHAR,Return the WKT representation of the GEOMETRY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASWKB,,Y,N,N,1,1,ST_ASWKB(GEOGRAPHY) RETURN BINARY,Return the WKB representation of the GEOGRAPHY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASWKB,,Y,N,N,1,1,ST_ASWKB(GEOMETRY) RETURN BINARY,Return the WKB representation of the GEOMETRY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASWKT,,Y,N,N,1,1,ST_ASWKT(GEOGRAPHY) RETURN VARCHAR,Return the WKB representation of the GEOGRAPHY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_ASWKT,,Y,N,N,1,1,ST_ASWKT(GEOMETRY) RETURN VARCHAR,Return the WKB representation of the GEOMETRY object,,N,N,,,,N,SQL,N,N
2012-08-01 00:00:00.000 -0700,ST_AZIMUTH,,Y,N,N,2,2,"ST_AZIMUTH(GEOGRAPHY, GEOGRAPHY) RETURN FLOAT",Returns the azimuth in radians of the segment defined by the given point,,N,N,,,,N,SQL,N,N
